"title","longitude","latitude","refnum","has_location"
"Peirce School",-71.2245788569999,42.34719848600011,79000357,0
"Peirce, Edward, House--Henderson House of Northeastern University",-71.2974395749999,42.3237075810001,97000880,0
"Peirce-Nichols House",-70.8996047969999,42.5225906370001,68000041,0
"Pelham Town Hall Historic District",-72.40411181499989,42.3926828680001,71000085,0
"Pelham Town Hall Historic District",-72.4040480019999,42.3921681250001,71000085,0
"Pembroke Friends Meetinghouse",-70.8045326019999,42.104570391,06000786,0
"Penniman, Edward, House and Barn",-69.9658233749999,41.8183800020001,76000155,0
"Pepperell Center Historic District",-71.5981429749999,42.6669065630001,94000812,0
"Pequoig Hotel",-72.23114643299992,42.5940633480001,78000469,0
"Perkins Estate",-71.1399002079999,42.3228225710001,85003306,0
"Perkins, John, House",-70.88793182399991,42.6121521000001,90000269,0
"Perkins, Joseph, House",-71.16878509499991,42.76125335700001,84002416,0
"Perrin, William, House",-71.2461166379999,42.6550712590001,82004799,0
"Perry Avenue Historic District",-71.7981148809999,42.24812580700011,89002367,0
"Perry, James, House",-71.2553558349999,41.862354279,83000701,0
"Pest House",-71.3552627559999,42.44674301100011,77000174,0
"Petersham Common Historic District",-72.1851457319999,42.4901599410001,82004481,0
"Pettengill, C. F., House",-70.99955749499991,42.248054504,89001951,0
"Petterson, Lars--Adolph Carlson Three-Decker",-71.79392242399992,42.3091888430001,89002358,0
"Petterson, Lars--Fred Gurney Three-Decker",-71.79216766399991,42.2833442690001,89002368,0
"Petterson, Lars--Silas Archer Three-Decker",-71.7937393189999,42.309192657,89002359,0
"Petterson,Lars--James Reidy Three-Decker",-71.7926330569999,42.283405304,89002376,0
"Pettibone Farm",-73.2000012029999,42.5334685650001,90001944,0
"Phillips Woolen Mill",-73.13349151599991,42.60631561300001,82001897,0
"Phillips, E. M., House",-72.0361175539999,42.073970795,89000532,0
"Phillipston Center Historic District",-72.1365564859999,42.550746717,99001385,0
"Phinney, William and Jane, House",-70.3280380869999,41.6629083050001,87000284,0
"Phipps Street Burying Ground",-71.0697785599999,42.3760263820001,74000907,0
"Phoenix Building",-70.91607192299991,42.1377947760001,89000220,0
"Piano Row District",-71.06486698799991,42.3521602160001,80000458,0
"Picard, Israel, House",-71.1286697389999,41.6924209590001,83000702,0
"Pierce Farm Historic District",-71.1832945179999,42.416722829,85002678,0
"Pierce House",-71.05338287399989,42.2867546080001,74000917,0
"Pierce House",-71.09558868399991,42.527069092,84002794,0
"Pierce Organ Pipe Factory",-71.0952682499999,42.5273742680001,84002795,0
"Pierce, Capt, Mial, Farm",-71.2010803219999,41.7967414860001,83000703,0
"Pierce, F. Lincoln, Houses",-71.20292793099991,42.3422051260001,90000041,0
"Pierce, Peter, Store",-70.90798950199989,41.8932609560001,76001611,0
"Pierce-Hichborn House",-71.0536346439999,42.363624573,68000042,0
"Piety Corner Historic District",-71.23819444099991,42.388773439,89001499,0
"Pilgrim Congregational Church",-71.09353637699989,41.903686523,84002199,0
"Pilgrim Congregational Church",-71.81877899199991,42.25207138100011,80000551,0
"Pilgrim Hall",-70.66822051999991,41.9588851930001,72001298,0
"Pilgrim Memorial Church and Parish House",-73.2527847289999,42.466136932,05001323,0
"Pilgrim Mills",-71.1415328979999,41.696285248,83000704,0
"Pill Hill Historic District",-71.120194136,42.32796075200011,77000187,0
"Pillsbury Summer House",-70.6702880859999,42.0497703550001,04001257,0
"Pillsbury-French House",-71.1727981569999,42.6302795410001,82004800,0
"Pine Ridge Road--Plainfield Street Historic District",-71.2242686449999,42.3270599320001,90000015,0
"Pine Street School",-72.44725799599991,42.7095184330001,02000156,0
"Pine Street School",-71.1430206299999,41.7025222780001,83000705,0
"Pinkham House",-71.01924896199991,42.2615928650001,89001384,0
"Pittsfield &amp; North Adams Passenger Station and Baggage &amp; Express House",-73.11879730199991,42.62168121300001,82004950,0
"Platts-Bradstreet House",-70.8749823949999,42.718521717,80000645,0
"Pleasant Street Congregational Church",-71.15530395499989,42.4138374330001,83000823,0
"Pleasant Street Firehouse",-71.81599426299989,42.2634658810001,80000597,0
"Pleasant Street Historic District",-71.17627470599992,42.3982421440001,79000353,0
"Pleasant Street Historic District",-71.5633619449999,42.3497395030001,01001061,0
"Pleasant Street School",-71.99756622299989,42.248416901,96000736,0
"Pleasant Street School",-71.58714090699991,42.5639863090001,86000094,0
"Pleasant-High Historic District",-71.1855673889999,42.72958332100011,84002417,0
"Pleasant--School Street Historic District",-70.2780597259999,41.65319806900001,87000257,0
"Plimpton, Simon, Farmhouse",-72.0563964839999,42.0755081180001,89000550,0
"Plimpton--Winter House",-71.3299484249999,42.0651779170001,85003071,0
"Plummer Memorial Library",-71.24948883099999,42.34623336800011,90000036,0
"Plymouth Antiquarian House",-70.6670761109999,41.9608116150001,74002034,0
"Plymouth Light Station",-70.60062216499991,42.0033046900001,77000655,0
"Plymouth Post Office Building",-70.66407775899999,41.955974579,86002926,0
"Plymouth Rock",-70.6619882749999,41.957896255,70000680,0
"Plymouth Village Historic District",-70.6632816889999,41.9570579430001,82004435,0
"Pocasset Firehouse No. 7",-71.13849639899991,41.694347382,83000706,0
"Point Allerton Lifesaving Station",-70.8998004289999,42.3055739700001,81000110,0
"Polish National Home",-72.6088485719999,42.1454696660001,80000475,0
"Ponakin Bridge",-71.6853626419999,42.481040351,79000378,0
"Pond Hill School",-69.9987811689999,41.9169019560001,89000222,0
"Ponkapoag Camp of Appalachian Mountain Club",-71.08695745999999,42.192882152,80000657,0
"Poor House and Methodist Cemetery",-70.60231018099999,41.5537872310001,98000147,0
"Porcellian Club",-71.09294128399991,42.35777282700011,83000824,0
"Port Royal House",-69.9599075319999,41.6823081970001,82004943,0
"Porter-Phelps-Huntington House",-72.58579254199989,42.370166779,73000303,0
"Potter Estate",-71.1945213499999,42.3566761450001,86001864,0
"Potter--O&amp;apos;Brian House",-71.2299652099999,42.370063782,89001538,0
"Powder House Park",-71.1167449159999,42.4002037760001,75000287,0
"Power, Charles Whittlesey, House",-73.26064300499991,42.421318054,97000820,0
"Powers Institute Historic District",-72.5530578229999,42.6709590130001,93000127,0
"Pratt Historic Building",-70.79961290999999,42.23829606600011,06000816,0
"Pratt House",-71.0923309329999,42.54741287200011,84002797,0
"Pratt, Capt. Josiah, House",-71.1986312869999,42.06428146400011,83000598,0
"Pratt, Dexter, House",-71.1218566889999,42.3743476870001,73000288,0
"Pratt, Miles, House",-71.1797943119999,42.3675003050001,85000980,0
"Pratt, Stillman, House",-71.10588836699991,42.5112075810001,84002799,0
"Pratt--Faxon House",-70.99658966099992,42.2416763310001,89001331,0
"Prentiss, Addison, House",-71.7918090819999,42.2739524840001,80000558,0
"Prentiss, William, House",-71.17219543499991,42.4168930050001,85002685,0
"Prentiss-Payson House",-71.16168312799991,42.406749317,85001040,0
"Prescott Estate",-71.18973541299989,42.34579086300001,86001866,0
"Prescott Town House",-72.183143921,42.4989715710001,89000043,0
"Prescott, Gustavus G., House",-71.07891291699991,42.3841461260001,89001278,0
"Pressey--Eustis House",-71.13011932399991,42.453842163,89000623,0
"Primrose Street Schoolhouse",-71.0848464969999,42.779319763,83000582,0
"Princeton Center Historic District",-71.8782812229999,42.4491595040001,99000259,0
"Proctor, John, House",-70.955055237,42.5343399050001,90000253,0
"Proctor, John, House",-71.4283065799999,42.5518493650001,93000011,0
"Proctor, William, House",-71.1495742799999,42.4131164550001,85001041,0
"Produce Exchange Building",-72.5913249819999,42.1070015610001,83000761,0
"Prospect Congregational Church",-71.1022567749999,42.3675918580001,82001970,0
"Prospect Heights Historic District",-71.5316856069999,42.1360964900001,90001344,0
"Prospect Hill Cemetery",-71.36741123499991,42.166271421,06000129,0
"Prospect House",-71.24677276599991,42.3768272400001,89001568,0
"Prospect Park",-72.6055137929999,42.2118540820001,04000931,0
"Prospect--Gaylord Historic District",-72.5224762659999,42.3756900640001,93000007,0
"Providence Court",-73.2432861329999,42.447662354,87001107,0
"Providence Street Firehouse",-71.7926025389999,42.2511367800001,80000553,0
"Providence Street Historic District",-71.7917961559999,42.2463888030001,89002381,0
"Provincetown Historic District",-70.1866161089999,42.050526952,89001148,0
"Provincetown Public Library",-70.1850585939999,42.05242157,75000248,0
"Provost, Arthur, Three-Decker",-71.7842941279999,42.2577934270001,89002444,0
"PT BOAT 796 (torpedo boat)",-71.16080258299991,41.7038991470001,86000092,0
"Publicity Building",-71.06049346899989,42.356853485,03000781,0
"Punchard, Benjamin House",-71.14100646999989,42.6578712460001,82004801,0
"Purchase--Ferre House",-72.6158370969999,42.0530357360001,90001805,0
"Puritan House",-70.66633605999991,42.611492157,76000244,0
"Putnam Street Historic District",-71.2285516249999,42.3452398840001,86001760,0
"Putnam, Deacon Edward, Jr., House",-70.99224090600002,42.5957679750001,90000243,0
"Putnam, Gen. Israel, House",-70.96830749499991,42.5833854680001,76000235,0
"Putnam, Gen. Rufus, House",-71.9494781489999,42.3783683780001,72001330,0
"Putnam, James, Jr., House",-70.9486541749999,42.57652664200001,90000205,0
"Putnam, Otis, House",-71.80254364,42.2688293460001,80000565,0
"Putnam, Rev. Daniel, House",-71.0770797729999,42.574935913,90000176,0
"Qheguechan Club",-71.15477752699989,41.7062263490001,83000708,0
"Quadrangle--Mattoon Historic District (Boundary Increase)",-72.5858314619999,42.1051659650001,00001393,0
"Quadrangle-Mattoon Street Historic District",-72.5857845779999,42.1044895510001,74000371,0
"Quaker Meetinghouse",-73.1257236379999,42.6270586790001,76000236,0
"Queguechan Valley Mills Historic District",-71.1420681039999,41.682958865,83000709,0
"Quincy Electric Light and Power Company Station",-70.9933166499999,42.2547950740001,89001332,0
"Quincy Granite Railway",-71.03210867599999,42.239724659,73000309,0
"Quincy Granite Railway Incline",-71.0367699099999,42.2452255030001,73000310,0
"Quincy Homestead",-71.0071182249999,42.257831573,70000095,0
"Quincy Market",-71.05468099399991,42.3599980110001,66000784,0
"Quincy Point Fire Station",-70.97618102999991,42.24641037,93000347,0
"Quincy Police Station",-70.9961547849999,42.254802704,89001373,0
"Quincy Savings Bank",-71.00273132299991,42.2504768370001,89001350,0
"Quincy School",-71.0287094119999,42.2802238460001,83000599,0
"Quincy Shore Drive",-71.01738886599991,42.276394742,03000575,0
"Quincy Town Hall",-71.00352477999991,42.25115966800011,80000649,0
"Quincy Water Company Pumping Station",-71.007263184,42.236644745,89001361,0
"Quincy, Josiah, House",-71.01524352999991,42.2713928220001,97001274,0
"Quincy, Josiah, House",-71.01524352999991,42.2713928220001,76000285,0
"Quinepoxet River Bridge",-71.7973219539999,42.3848884290001,89002292,0
"Quinsigamond Branch Library",-71.79296112099991,42.236747742,80000494,0
"Quinsigamond Firehouse",-71.7911148069999,42.235900879,80000495,0
"Rabbit Hill Historic District",-71.4335357129999,42.1440030830001,88000224,0
"Race Point Light Station",-70.2420332689999,42.0610634060001,87001482,0
"Radding Building",-72.58605194099989,42.101753235,83000762,0
"Railroad Hotel",-71.2259975869999,42.349233923,86001868,0
"Railway Village Historic District",-71.03635143799991,42.2668736700001,00000111,0
"Randall--Hale Homestead",-71.52323913599992,42.4078559880001,96000277,0
"Rawson Estate",-71.1814422609999,42.3541641240001,86001869,0
"Rawson, Warren, Building",-71.14655822099991,42.4157689310001,85002686,0
"Rawson, Warren, House",-71.1426256389999,42.4144917180001,85001042,0
"Raymond, Tilley, House",-71.8018417359999,42.2680778500001,80000568,0
"Read, Cheney, House",-71.1084747309999,42.3649673460001,82001971,0
"Read, Nathan, House",-71.1544723509999,41.7088966370001,83000710,0
"Reading Municipal Building",-71.1011123659999,42.5241737370001,84002810,0
"Reading Municipal Light and Power Station",-71.10055541999991,42.51663208000011,84002811,0
"Reading Standpipe",-71.1055725219999,42.5309877800001,85000549,0
"Rea-Proctor Homestead",-70.91433419799991,42.5702747240001,82001915,0
"Reardon, Edmund, House",-71.10783386200001,42.3601760860001,82001972,0
"Record, Jonathan Dexter, House",-71.0200304049999,42.263803281,89001337,0
"Red Brick School",-71.3997879029999,42.0921630860001,76000276,0
"Red Top",-71.17993926999991,42.40039825400001,71000911,0
"Redman Farm House",-71.1104990109999,42.1917488280001,80000664,0
"Reed and Barton Complex",-71.1012297919999,41.91786788500011,84002207,0
"Reed, Frank, Three-Decker",-71.8192291259999,42.2518386840001,89002422,0
"Reed, Timothy, House",-71.01630401599991,42.2537307740001,89001311,0
"Reed--Wood Place",-71.4718933109999,42.5467071530001,00001071,0
"Refreshment Pavillion",-71.09736747799991,42.2084703040001,80000659,0
"Rehoboth Village Historic District",-71.2521593449999,41.840570121,83000707,0
"Remick, Joseph, House",-71.15203094499989,42.4439697270001,89000656,0
"Renfrew Mill No. 2",-73.11312866199999,42.6365013120001,82000474,0
"Republican Block",-72.5895996089999,42.1022491460001,78000447,0
"Reservoir Park",-71.13640503399991,42.326425971,85003307,0
"Revere Beach Reservation",-70.98359036799991,42.417238007,03000642,0
"Revere Beach Reservation Historic District",-70.98180000000001,42.41880000000001,98000871,0
"Revere, Paul, House",-71.05357360799989,42.3637809750001,66000785,0
"Reversible Collar Company Building",-71.11502477799991,42.370697513,85002663,0
"Rhodehouse, Nelson, House",-70.44942024299992,41.6338804000001,87000308,0
"Rice, Capt. Peter, House",-71.5736846919999,42.347537994,80000641,0
"Rice, Ezra, House",-71.7894058229999,42.3343849180001,80000507,0
"Richard, Stephen, House",-72.0360978129999,42.068239443,89000522,0
"Richards, Alfred H., House",-71.0211791989999,42.2603454590001,89001353,0
"Richards, Ellen H. Swallow, House",-71.11753845199991,42.311687469,92001874,0
"Richards, James Lorin, House",-71.2035847869999,42.34363337900001,86001871,0
"Richards, Theodore W., House",-71.12276458699991,42.378425598,76001999,0
"Richardson Block",-71.05433764999989,42.355051104,86001504,0
"Richardson, Dexter, House",-71.6140630689999,42.0246771960001,83004128,0
"Richardson, Dr. S. O., House",-71.06907653799991,42.4955062870001,89000696,0
"Richardson, John, House",-70.3387410729999,41.657740248,87000281,0
"Richardson, Joseph, House",-71.67224946099991,42.0297303620001,83004129,0
"Richardson, Zachariah, House",-71.1250076289999,42.4690513610001,89000618,0
"Richmond Court",-71.1160391429999,42.3430317990001,85001575,0
"Richmond Furnace Historical and Archeological District",-73.3753361089999,42.3558862950001,99001044,0
"Richmond, Willard, Apartment Block",-71.8062133789999,42.2608757020001,85002783,0
"Rider Tavern",-71.95341523399991,42.164488024,76000292,0
"Ridyard, Albert, Three-Decker",-71.8119277949999,42.2544593810001,89002431,0
"Ridyard, B. E., Three-Decker",-71.8193359379999,42.2623214720001,89002402,0
"Riley, Charles, House",-71.1908493039999,42.3516426090001,86001872,0
"Ringville Cemetery",-72.9151416189999,42.3701878860001,04000024,0
"Riordan, John, Three-Decker",-71.80331420900001,42.269348145,89002405,0
"Rising Paper Mill",-73.3574975949999,42.2411497080001,75000253,0
"Ritchie Building",-71.1259002689999,42.3310165410001,85003308,0
"Ritter House",-70.60235849199999,41.4536921580001,77000169,0
"River Road--Cross Street Historic District",-70.9589,42.6287,05000465,0
"River Street Firehouse",-71.1100387569999,42.36342620800011,82001973,0
"Riverside Concrete Company--Lamont&amp;apos;s Market",-71.21399688699999,42.316337585,90000029,0
"Riviera, The",-71.08588409399989,42.342090607,95001450,0
"Rivulet Mill Complex",-71.6447982789999,42.0883331300001,83004130,0
"Robbins, George, House",-71.3642807009999,42.5537033080001,90000168,0
"Robbins, John, House",-71.41560363799989,42.482521057,03000682,0
"Robbins, Joseph, House",-70.2812881469999,41.647392273,87000289,0
"Robbins, Royal E., School",-71.23852539099991,42.368778229,89001496,0
"Robert, Clovis, Block",-72.6072998049999,42.1996803280001,02001472,0
"Roberts House",-71.1188888549999,42.5220222470001,84002815,0
"Robin Hill Cemetery",-71.5947110579999,42.36426177,04001083,0
"Robindreau, Alfred E., House",-71.1385116579999,42.40094375600011,85001043,0
"Robinson House",-71.14147186299989,42.4067420960001,85001044,0
"Robinson, Capt. Joel, House",-71.3322525019999,41.9381446840001,78000428,0
"Robinson-Lewis-G. F. Fessenden House",-71.183235168,42.426715851,85001045,0
"Rock Castle School",-71.8778172439999,42.0534839140001,89000437,0
"Rock Ridge",-73.2217246659999,42.1855933640001,83000569,0
"Rockdale Common Housing District",-71.64675446599991,42.1524636360001,83000611,0
"Rockland Almshouse",-70.9124450679999,42.1134986880001,83000600,0
"Rockland High School",-70.9164123539999,42.13265609700011,89000217,0
"Rockland Memorial Library",-70.91632842999989,42.1323623660001,89000221,0
"Rockland Trust Company",-70.9156265259999,42.1301307680001,89000218,0
"Rocklawn Cemetery",-71.5404803739999,42.3528246100001,04001115,0
"Rockport Downtown Main Street Historic District",-70.6192638229999,42.6579727210001,76000288,0
"Rockport High School",-70.6172180179999,42.657581329,97000498,0
"Rockport High School, Old",-70.6217651369999,42.655448914,04000424,0
"Rocks Village Historic District",-71.0018946119999,42.8091969260001,76001967,0
"Rocky Hill Meetinghouse and Parsonage",-70.9106,42.8506,72000115,0
"Roebuck Tavern",-71.32685089099992,42.0676002500001,84002878,0
"Rogers Fort Hill Park Historic District",-71.29593608399991,42.634788525,99000635,0
"Rogers House",-71.8574829099999,42.3496627810001,82004471,0
"Rogers-Downing House",-71.1193771359999,42.6598548890001,82004802,0
"Rogerson&amp;apos;s Village Historic District",-71.6359894219999,42.0928250090001,71000092,0
"Rollins, John R., School",-71.1487274169999,42.71388244600011,00000956,0
"Ronan, Mary, T., School",-70.98710632299991,42.3958587650001,82000485,0
"Rosebud, The",-71.12012481699991,42.3939018250001,99001125,0
"Roslindale Baptist Church",-71.12614440899991,42.2852211000001,98001330,0
"Roslindale Congregational Church",-71.1274261469999,42.2859725950001,91000925,0
"Ross Tavern",-70.82321166999991,42.6948394780001,90000235,0
"Rotch, William J., Gothic Cottage",-70.93158721899989,41.629802704,06000236,0
"Rotch, William Jr., House",-70.9288711549999,41.6305656430001,05000456,0
"Roughan Hall",-71.0617980959999,42.3721618650001,82004448,0
"Roughwood",-71.1558837889999,42.322223663,85003309,0
"Round House",-70.3291055779999,41.6564109810001,87000282,0
"Rowell House",-70.0132,41.9535,88001458,0
"Rowhouses at 256-274 Haven Street",-71.1015930179999,42.5233650210001,84002817,0
"Roxbury High Fort",-71.08969831100001,42.3210911950001,73000856,0
"Roxbury Highlands Historic District",-71.0903182339999,42.3255196490001,89000147,0
"Roxbury Presbyterian Church",-71.0814056399999,42.3199043270001,89002125,0
"Royall, Isaac, House",-71.1115188599999,42.4119415280001,66000786,0
"Royalston Common Historic District",-72.18792273699999,42.677573576,76000304,0
"Roynane, Catharine, Three-Decker",-71.7959823609999,42.2542533870001,89002397,0
"Ruggles Park",-71.1458015619999,41.7038291050001,83000711,0
"Ruggles, Draper, House",-71.7926406859999,42.2755050660001,80000556,0
"Rumford, Count, Birthplace",-71.1610946659999,42.507591248,75001942,0
"Rumney Marsh Burying Ground",-71.00591986799991,42.407420529,04000025,0
"Russell Center Historic District",-72.85645017199991,42.189478894,96001524,0
"Russell Common",-71.1522574129999,42.4153918600001,85001046,0
"Russell Corner Historic District",-71.8680710419999,42.453765031,06000060,0
"Russell House",-71.1207275389999,42.618545532,82004808,0
"Russell, Arthur H., House",-71.1331176759999,42.449741364,89000652,0
"Russell, Charles, House",-71.1450958249999,42.464416504,89000617,0
"Russell, Jason House",-71.1581726069999,42.4160079960001,74000363,0
"Russell, Philemon, House",-71.12263488799989,42.3926277160001,89001282,0
"Russell, Susan, House",-71.10053253199992,42.3898086550001,89001286,0
"Russell, The",-71.8065414429999,42.2609367370001,85002782,0
"Russells Mills Village Historic District",-71.0047086139999,41.5729725630001,85002011,0
"Russia Wharf Buildings",-71.0527592829999,42.353188215,80000463,0
"Russian Cemetery",-71.47098796499991,42.5778979620001,05001324,0
"Rust, Nathaniel, Mansion",-70.8352432249999,42.6771049500001,80000440,0
"Sabbath Day House",-71.2668838499999,42.5606040950001,73000285,0
"Sacco--Pettee Machine Shops",-71.2184982299999,42.3080558780001,86001964,0
"Sachem Rock Farm",-70.9512933579999,42.0182045810001,06001129,0
"Saco-Lowell Shops Housing Historic District",-71.220068566,42.3073652240001,90000016,0
"Sacred Heart Church Historic District",-72.0285317739999,42.0778233870001,89000598,0
"Sacred Heart Church, Rectory, School and Convent",-71.0851211549999,42.3702735900001,82001974,0
"Sacred Heart School",-71.14815521199991,41.702812195,87000371,0
"Sadler, Herbert A., House",-71.35425567599989,41.922245026,82000489,0
"Sagamore Mill No. 2",-71.1428756709999,41.7243194580001,83000712,0
"Sagamore Mills No. 1 and No. 3",-71.1450363669999,41.7256298490001,83000713,0
"Sage, Philemon, House",-73.1505472559999,42.0545469370001,82001898,0
"Saint Aidan&amp;apos;s Church and Rectory",-71.1192233019999,42.3474757400001,85003310,0
"Saint Andrew&amp;apos;s Chapel",-73.1325447749999,42.357456186,86002142,0
"Saint Augustine Chapel and Cemetery",-71.0495763469999,42.3337030540001,87001495,0
"Saint John&amp;apos;s Episcopal Church",-71.43828582799991,42.2977142330001,89002300,0
"Saint Mary of the Assumption Church, Rectory, School and Convent",-71.11969757099992,42.33531951900011,85003311,0
"Saint Paul&amp;apos;s Church, Chapel, and Parish House",-71.11857131699991,42.3461369620001,85003312,0
"Saint Paul&amp;apos;s Rectory",-71.1178207399999,42.3371238710001,85003313,0
"Salem Common Historic District",-70.8908452119999,42.5227022120001,76000303,0
"Salem Common Historic District (Boundary Increase)",-70.889978503,42.52706612900001,02000694,0
"Salem Diner",-70.8947525019999,42.5019264220001,99001118,0
"Salem Landry",-70.8933868409999,42.51988601700001,83000583,0
"Salem Lutheran Church",-71.0085754389999,42.244495392,89001341,0
"Salem Maritime National Historic Site",-70.88562488699991,42.5191410610001,66000048,0
"Salem Street Burying Ground",-71.10563537099991,42.3550206790001,81000115,0
"Salem Village Historic District",-70.9602741479999,42.566643033,75000252,0
"Salem Willows Historic District",-70.8679775819999,42.53236195400011,94000265,0
"Salem-Auburn Streets Historic District",-71.1035821169999,42.36262303600011,82001975,0
"Salisbury Factory Building",-71.7984008789999,42.269851685,80000588,0
"Salisbury Factory Building",-71.798469543,42.2700080870001,80000587,0
"Salisbury House",-71.8017578129999,42.2715759280001,75000837,0
"Salisbury Mansion and Store",-71.80238551699991,42.272020366,75000838,0
"Salisbury, Jonas, House",-71.19082641599989,42.3297958370001,86001876,0
"Salisbury, Jonas, House",-71.19274902299991,42.3566513060001,86001875,0
"Sampson&amp;apos;s Folly--Josiah Sampson House",-70.44765528499991,41.6301197430001,87000326,0
"Sanborn House",-71.1543197629999,42.4459953310001,81000286,0
"Sanborn, Rev. Peter, House",-71.10552215600002,42.5267906190001,84002819,0
"Sanderson House and Munroe Tavern",-71.2163761479999,42.441545911,76000248,0
"Sanderson, John, House",-71.23644256599989,42.3954353330001,89001563,0
"Sanderson, Julia, Theater",-72.5948791499999,42.1046447750001,79000348,0
"Sanderson, Nathan, I, House",-71.24227905299991,42.39360427900001,89001556,0
"Sanderson, Nathan, II, House",-71.2424850459999,42.39360427900001,89001513,0
"Sanderson--Clark Farmhouse",-71.24103840799999,42.393247579,89001557,0
"Sands, Hiram, House",-71.11337280299991,42.369689941,76000238,0
"Sands, Ivory, House",-71.09693145799992,42.3704109190001,82001976,0
"Sanford Spinning Co.",-71.17878258499989,41.6925356950001,83000714,0
"Sanger, Asa, House",-71.395240784,42.22405624400011,86000507,0
"Sanger, Richard, III, House",-71.3914566039999,42.2266311650001,86000508,0
"Sankaty Head Light",-69.96883374699991,41.282785243,87002028,0
"Santo Christo Church",-71.1626968379999,41.69906234700011,83000715,0
"Santuit Historic District",-70.4507063009999,41.6376921060001,87000319,0
"Santuit Post Office",-70.4499245549999,41.634954867,87000309,0
"Saugus Iron Works National Historic Site",-71.0084498179999,42.4676228710001,66000047,0
"Saugus Town Hall",-71.0094604089999,42.4649935740001,85001332,0
"Saunders, William, House",-71.1188964839999,42.3844223020001,83000825,0
"Saunders--Paine House",-70.008880615,41.9125442500001,98000474,0
"Savin Hill Historic District",-71.0498284009999,42.3089511080001,03000385,0
"Sawin, Ezekiel, House",-70.9041366579999,41.6371421810001,79000327,0
"Sawin--Bullen--Bullard House",-71.40274047899992,42.2543601990001,86000509,0
"Sawyer Homestead",-71.7404403689999,42.43214798000011,00001036,0
"Sawyer House",-70.981178284,42.6249885560001,90000194,0
"Sawyer, C. A., House (Second)",-71.2226257319999,42.339172363,90000043,0
"Saxonville Historic District",-71.4007443899999,42.32461574000011,92000992,0
"Sayles, Richard, House",-71.6245117189999,42.0783462520001,83004131,0
"Schofield, James, House",-71.81192016599991,42.25446701,80000634,0
"School Street School",-71.0914993289999,41.9038467410001,84002214,0
"School Street School",-71.0709075929999,42.7764701840001,86002922,0
"Schuebeler, Charles, House",-71.10458374,42.3786621090001,89001298,0
"Scituate Light",-70.71475719499991,42.201771539,87001490,0
"Scott&amp;apos;s Woods Historic District",-71.0802344289999,42.22420025200011,92001528,0
"Seaconnett Mills",-71.13562873699991,41.6833309360001,83000716,0
"Searles Castle",-73.3613241599999,42.1897443320001,82004953,0
"Searles High School",-71.18364715600001,42.7300872800001,84002431,0
"Sears&amp;apos; Crescent and Sears&amp;apos; Block",-71.0591505749999,42.359287404,86001486,0
"Sears Roebuck and Company Mail Order Store",-71.10270690899992,42.3434295650001,90001992,0
"Sears Tower--Harvard Observatory",-71.1261901859999,42.3814353940001,86002075,0
"Sears, David, House",-71.0666809079999,42.35682678200001,70000731,0
"Second Brazer Building",-71.05747704299992,42.3582367930001,86001913,0
"Second Cambridge Savings Bank Building",-71.11912536599991,42.3727264400001,83000826,0
"Second Church of Newton",-71.22655487099991,42.347278595,90000049,0
"Second O&amp;apos;Shea Building",-70.92722320599999,42.526390076,80004237,0
"Second Unitarian Church",-71.1188354489999,42.34210586500011,85003315,0
"Second Waterhouse House",-71.1229400629999,42.3783798220001,83000827,0
"Sever Hall, Harvard University",-71.1156220699999,42.3740185280001,70000732,0
"Sewall-Scripture House",-70.6253433229999,42.6576538090001,82001902,0
"Sewall--Ware House",-71.36686706499999,42.230697632,86000494,0
"Shaarai Torah Synagogue",-71.7931594849999,42.25641250600011,90000729,0
"Shadow Brook Farm Historic District",-73.3269207469999,42.3446170940001,88000202,0
"Shady Hill Historic District",-71.1111151649999,42.379063676,86001680,0
"Shaker Farm",-73.3533284479999,42.3812206270001,95001198,0
"Sharon Historic District",-71.1786644729999,42.1242815430001,75000296,0
"Sharon House",-71.13415527299991,42.4482307430001,89000613,0
"Shattuck, Moody, House",-71.8103103639999,42.2566604610001,80000626,0
"Shattuck, Ralph W., House",-71.148533847,42.4131203260001,85002687,0
"Shaw, Thomas Mott, Estate",-71.3665542599999,42.426395416,87001395,0
"Shawmut Diner",-70.9470825199999,41.6592559810001,03001208,0
"Shawsheen Village Historic District",-71.14720999399989,42.6728119420001,79000328,0
"Shea, Bridget, Three-Decker",-71.79463958699991,42.253658295,89002400,0
"Sheffield Center Historic District",-73.35206563199991,42.10601737300001,89002060,0
"Sheffield Plain Historic District",-73.3552237549999,42.1227960570001,88000881,0
"Shelburne Falls Historic District",-72.73998876100001,42.6030671870001,87002548,0
"Shell Oil Company &amp;quot;Spectacular&amp;quot; Sign",-71.1147843159999,42.35629311000011,94000546,0
"Shepard Block",-70.89847564699991,42.5214347840001,83000584,0
"Shepard, Thomas, House",-73.20109600000001,42.088146,84002085,0
"Sherborn Center Historic District",-71.37063814599991,42.24158151700001,86000495,0
"Sherburne, Warren E., House",-71.2178955079999,42.4415473940001,77000178,0
"Sherman, Eber, Farm",-73.16941070599999,42.7008323670001,83003929,0
"Sherman, William B., Farm",-73.17161560099991,42.7009773250001,85003419,0
"Shirley Center Historic District",-71.6503827719999,42.571607967,88001454,0
"Shirley Shaker Village",-71.6512483989999,42.5264730330001,76000271,0
"Shirley Village Historic District",-71.65170045799989,42.5423293530001,91001958,0
