"title","longitude","latitude","refnum","has_location"
"Redfield--Romine House",-110.297302246,31.966253281,94000076,0
"Rehbein Grocery",-112.088531494,33.45638656600001,85002895,0
"Reppy Avenue Bridge",-110.87696219,33.3950971250001,88001689,0
"Rialto Building",-110.966674805,32.2221031190001,03000908,0
"Rialto Theatre",-110.966705322,32.2221031190001,03000909,0
"Ridgeway, David, House",-109.71131134,32.8289146420001,87002576,0
"Riley, Clara Smith, House",-114.622093201,32.7132759090001,82001654,0
"Rillito Racetrack--Chute",-110.957515953,32.2899977860001,86001322,0
"Riordan Estate",-111.659923099,35.1872861240001,79000416,0
"Rittenhouse Elementary School",-111.63451875,33.2631561470001,98000053,0
"Roberts House",-112.464637756,34.54227829000011,78003249,0
"Robinson, A. W., Building",-112.47644043,34.5426139830001,78003250,0
"Robson Historic District",-111.838038472,33.421235729,03000530,0
"Rock House",-112.446636949,34.489214405,94001489,0
"Ronstadt House",-110.968681335,32.229217529,79000423,0
"Ronstadt--Sims Adobe Warehouse",-110.979309082,32.2330627440001,88002133,0
"Roosevelt Historic District",-112.078530666,33.4582773180001,83003490,0
"Roosevelt School",-114.622215271,32.716098785,82001655,0
"Ross, John M., House",-112.073722839,33.5351295470001,00000145,0
"Rosson, Dr. Roland Lee, House",-112.066207886,33.4500541690001,71000112,0
"Ruby",-111.237973207,31.4837314210001,75000361,0
"Rural Route 66, Brannigan Park",-111.895447719,35.2628489590001,89000375,0
"Rural Route 66, Parks",-111.930999534,35.2588928000001,89000374,0
"Rural Route 66, Parks",-112.046654443,35.263898559,89000374,0
"Rural Route 66, Pine Springs",-112.279316938,35.215525389,89000379,0
"Russell-Williamson House",-114.622108459,32.7146453860001,82001656,0
"Rustler Park Fire Guard Station",-109.278756383,31.902944565,93000518,0
"S.S. Blinky Jr. Building",-111.758033752,32.8795661930001,02000748,0
"Sabedra--Huerta House",-110.979343111,32.235098624,88002132,0
"Sacaton Dam Bridge",-111.687108208,33.0888379940001,88001621,0
"Sacred Heart Catholic Church and Rectory",-112.467269897,34.5435485840001,78003251,0
"Sacred Heart Church",-110.064872742,31.7141876220001,02000032,0
"Safeway Pay &amp;apos;n Takit",-112.730430603,33.9691352840001,86001587,0
"Safford High School",-109.712852478,32.827659607,87002577,0
"Sahuaro Ranch",-112.189295328,33.5763856200001,80000763,0
"Saint Anthony&amp;apos;s Church and Rectory",-111.752357483,32.875598907,85000892,0
"Saint John&amp;apos;s Methodist Episcopal Church",-114.051086426,35.1914634700001,86001170,0
"Saint Mary&amp;apos;s Catholic Church",-114.054275513,35.1917839050001,86001166,0
"Salt River Bridge",-110.921708115,33.6194072870001,88001604,0
"Salt River Canyon Bridge",-110.514753201,33.788853906,88001608,0
"Sam Hughes Neighborhood Historic District (Boundary Increase)",-110.935806744,32.23064543,00001363,0
"San Bernardino Ranch",-109.280357967,31.33703604900011,66000170,0
"San Carlos Hotel",-114.622665141,32.7260513770001,84000754,0
"San Carlos Hotel",-112.073852539,33.4504814150001,83003498,0
"San Clemente Historic District",-110.905790802,32.2207661100001,04001156,0
"San Marcos Hotel",-111.84171722,33.3040476830001,82002078,0
"San Pedro Chapel",-110.880533044,32.26125123100011,93000306,0
"San Tan Canal Bridge",-111.687131711,33.091859566,88001622,0
"San Xavier del Bac",-111.006951553,32.1069213210001,66000191,0
"Sand Hollow Wash Bridge",-114.000621425,36.8279703210001,88001657,0
"Sanders Bridge",-109.330429163,35.2129987590001,88001618,0
"Santa Cruz Bridge No. 1",-110.874499073,31.3889008770001,88001635,0
"Santa Cruz Catholic Church",-110.96849823,32.2065467830001,94001196,0
"Santa Cruz County Courthouse",-110.938484192,31.3365783690001,77000239,0
"Santa Fe Railroad Depot",-112.732826233,33.9695510860001,86001588,0
"Santa Fe, Prescott and Phoenix Railroad Depot",-112.468858768,34.545396381,82004978,0
"Sapp, Sidney, House",-110.160415649,34.901813507,86000362,0
"Sargent, Mrs. M. P., House",-114.052734375,35.1876602170001,86001167,0
"Saxon, Harry, House",-109.834205627,32.2500572200001,87000750,0
"Schoolhouse at Truxton Canyon Training School",-113.661078482,35.386802188,03001197,0
"Schwalen--Gomez House",-110.987365723,32.2238502500001,92000250,0
"Schwertner House",-109.831245422,32.2535133360001,83002986,0
"Scott, Robert, House",-111.782661438,33.4401092530001,82002079,0
"Scottsdale Grammar School",-111.922691345,33.4916915890001,94000571,0
"Scudder, B. H., Rental House",-111.941192627,33.4201431270001,84000740,0
"Security Building",-112.073867798,33.4507522580001,85002081,0
"Seligman Commercial Historic District",-112.875062279,35.326505405,04000511,0
"Selleh House",-111.94002533,33.41753006,05001197,0
"Sewall House",-112.463233948,34.5433921810001,78003253,0
"Sharp, M. J., House",-112.07510376,33.437896729,94001535,0
"Shekels House",-112.468719482,34.539367676,78003254,0
"Shell Oil Co.",-112.093521118,33.442970276,85002073,0
"Shonessy Building/Don Chun Wo Store",-111.755455017,32.8753852840001,85000893,0
"Shonessy House",-111.75541687,32.8753623960001,85000894,0
"Shride House",-112.729507446,33.9685173030001,86001589,0
"Shumway School",-110.073384997,34.4066113960001,79000420,0
"Sierra Bonita Ranch",-110.038410745,32.5103189060001,66000181,0
"Silver Peak Lookout Complex",-109.19955637,31.90581569900012,87002469,0
"Sirrine House",-111.831451416,33.4185142520001,95001082,0
"Site No. HD 13-11",-110.878090718,32.261519541,78003373,0
"Site No. HD 13-13",-110.877666996,32.2607974150001,78003372,0
"Site No. HD 13-4",-110.877136866,32.2602556130001,78003376,0
"Site No. HD 4-8A",-110.878302341,32.2620610320001,78003374,0
"Site No. HD 5-26",-110.876709133,32.2625105600001,78003360,0
"Site No. HD 7-0A",-110.876709133,32.2625105600001,78003361,0
"Site No. HD 9-28",-110.871401475,32.2617745310001,78003363,0
"Site Nos. HD 12-4/12-8",-110.876709133,32.2625105600001,78003375,0
"Site Nos. HD 5-28/5-25",-110.876389511,32.2633221790001,78003364,0
"Site Nos. HD 9-11/9-2",-110.873416243,32.2635898780001,78003362,0
"Sixth Avenue Underpass",-110.968774765,32.225127688,88001655,0
"Skinner, E. W., House",-112.061630249,33.45866394000011,94001536,0
"Sloan House",-112.463218689,34.5423316960001,78003255,0
"Smelter Machine Shop",-112.022781372,34.7336616520001,86002154,0
"Smith, J. Homer, House",-114.625823975,32.7159538270001,82001658,0
"Smith, J.H., Grocery Store and Filling Station",-110.037908797,32.0275163850001,04000720,0
"Smith, Jesse N., House",-110.081107558,34.508192582,71000114,0
"Smith, Professor George E. P., House",-110.953895569,32.2360839840001,82002090,0
"Smith--Beck House",-110.297270356,31.965256159,94000077,0
"Smurthwaite House",-112.078399658,33.447120667,01000479,0
"Smurthwaite House",-112.065208435,33.4545402530001,94001539,0
"Snowflake Stake Academy Building",-110.082944223,34.50759317500011,80000770,0
"Snowflake Townsite Historic District",-110.079506042,34.5091995330001,98000261,0
"Soderman Building",-110.872344971,33.399112701,00000465,0
"Solomonville Road Overpass",-109.293731778,32.9886419840001,88001626,0
"Solomonville Road Overpass",-109.2889034,32.9948439330001,88001625,0
"Sosa--Carrillo--Fremont House",-110.974443672,32.219634855,71000116,0
"Soto, Pablo, House",-109.831489563,32.2536392210001,87000744,0
"South Beaver School",-111.652603149,35.1922035220001,87001342,0
"South Central Avenue Commercial Historic District",-110.158121852,34.8997218570001,97000041,0
"South Prescott Townsite",-112.468594766,34.5365718370001,97000859,0
"Southern Pacific Freight Depot",-114.618336622,32.7203332210001,87000614,0
"Southern Pacific Railroad Depot",-114.615688937,32.7236193610001,76000384,0
"Southern Pacific Railroad Depot",-111.755706787,32.8762779240001,02000734,0
"Southern Pacific Railroad Depot",-109.71131134,32.830215454,87002578,0
"Southern Pacific Railroad Locomotive No. 1673",-110.934807015,32.2335047350001,91001918,0
"Southern Pacific Railroad Passenger Coach Car--S.P. X7",-114.622778416,32.7278119470001,00000101,0
"Spangler--Wilbur House",-111.834152222,33.417900085,93001141,0
"Speedway--Drachman Historic District",-110.963431034,32.2385231910001,89001460,0
"Spring, John, Neighborhood Historic District",-110.974928448,32.232003449,88002131,0
"Squaw Peak Inn",-111.98526001,33.5656852720001,96000760,0
"St. John&amp;apos;s Episcopal Church",-110.786308289,33.3962936400001,77000234,0
"St. Joseph Bridge",-110.323982538,34.9412004070001,88001633,0
"St. Mary&amp;apos;s Church",-112.069915771,33.4507102970001,78000551,0
"St. Mary&amp;apos;s Church--Our Lady of Mount Carmel Catholic Church",-111.934959412,33.4219703670001,78000552,0
"St. Michael&amp;apos;s Mission",-109.098817244,35.645646807,75000335,0
"St. Patrick&amp;apos;s Roman Catholic Church",-109.922652383,31.444793367,95001080,0
"St. Paul&amp;apos;s Episcopal Church",-114.622077942,32.7148628230001,82001657,0
"St. Paul&amp;apos;s Episcopal Church",-110.067329407,31.7150402070001,71000111,0
"St. Philip&amp;apos;s in the Hills Episcopal Church",-110.943786621,32.287891388,04001347,0
"Stafford Cabin",-109.369392565,32.0091001150001,75000171,0
"Standifird, Aquilla, House",-110.091731902,34.460675989,04000138,0
"Steinegger Lodging House",-112.073432922,33.4503517150001,86001369,0
"Stillwell, Judge W. H., House",-112.103179932,33.4502143860001,94001537,0
"Stinson-Flake House",-110.077787017,34.5109811040001,82001621,0
"Stoffela Store/Railroad Exchange",-114.617500305,32.7194862370001,82001659,0
"Stone Avenue Underpass",-110.971851911,32.227203359,88001656,0
"Stone Bungalow",-111.749305725,32.8758392330001,85000895,0
"Stone Warehouse",-111.755217617,32.8767872490001,85000896,0
"Storage Warehouse",-112.079307556,33.445026398,85002074,0
"Storms House",-112.731795712,33.96720311100011,86001590,0
"Story, F. Q., Neighborhood Historic District",-112.088233165,33.461475475,88000212,0
"Story, F. Q., Neighborhood Historic District (Boundary Increase)",-112.08904435,33.46266789000001,92001834,0
"Stoughton, Ralph H., Estate",-112.087409973,33.3704414370001,85001475,0
"Strahan House",-112.026237488,34.74545669600011,86002157,0
"Strauch House",-111.834152222,33.4182395940001,91000983,0
"Strawberry School",-111.519104004,34.405643463,05000422,0
"Suhwaro Hotel",-111.841957092,33.3046035770001,94000575,0
"Sullivan, G. H., Lodging House",-114.055625916,35.1908302310001,86001168,0
"Summit Mountain Lookout Tree",-112.1330303,35.131027686,91001948,0
"Sun Mercantile Building",-112.06993103,33.4458045960001,85002075,0
"Sunflower Ranger Staiton",-111.482877308,33.8944402310001,93000528,0
"Sun-Up Ranch",-112.150482752,33.8972113770001,88000558,0
"Superintendent&amp;apos;s Residence",-112.135619483,36.0561983260001,74000450,0
"Superintendent&amp;apos;s Residence",-112.027374268,34.7369232180001,86002159,0
"Swindall Tourist Inn",-112.060180664,33.4482498170001,95001081,0
"Sycamore Ranger Station",-111.969896324,34.3521684140001,93000523,0
"Taliesin West",-111.838585478,33.6063346020001,74000457,0
"Talley, Hugh, House",-109.710098267,32.8272895810001,87002580,0
"Talley, William, House",-109.709030151,32.8275070190001,87002581,0
"Tater Point Lookout Tree",-112.102409108,36.53955976300011,91001946,0
"Taylor Cabin Line Camp",-111.989461261,34.9885824350001,85001580,0
"Telephone Hill Lookout Tree",-112.176817633,36.5474124930001,91001952,0
"Tempe Beach Stadium",-111.943162503,33.429951223,85000055,0
"Tempe Concrete Arch Highway Bridge",-111.94300396,33.4351836160001,84000743,0
"Tempe Concrete Arch Highway Bridge",-111.942530799,33.4312187260001,84000743,0
"Tempe Hardware Building",-111.940048218,33.4252014160001,80000767,0
"Tempe Woman&amp;apos;s Club",-111.939971924,33.414855957,00000461,0
"Temple Historic District",-111.82133196,33.4118049180001,00001321,0
"Templeton, Benjamin, House",-111.753471375,32.8819313050001,02000739,0
"Theodore Roosevelt Dam National Register District",-111.082646158,33.655509394,98000144,0
"Thirty-Fifth Parallel Route",-109.771475067,35.0691900190001,77000129,0
"Thompson Ranch",-111.992974372,34.7215272400001,86002162,0
"Thompson, Boyce, Southwestern Arboretum",-111.158469591,33.2726117550001,76000381,0
"Three Mediterranean Cottages on Pajarito Street",-110.936480942,31.3419381150001,85001872,0
"Tinker, C.H., House",-112.187660217,33.5375595090001,05001504,0
"Tipover Lookout Tree",-112.139520844,36.3656768800001,91001953,0
"Title and Trust Building",-112.075172424,33.449512482,85002076,0
"Titus, Frank, House",-111.909126282,33.4625892640001,82002086,0
"Todd, Charles S., House",-110.746299744,32.2354698180001,00001673,0
"Toltec Lodge",-112.480293274,34.539058685,00000812,0
"Tombstone City Hall",-110.067558289,31.7139816280001,72000195,0
"Tombstone Courthouse",-110.069442749,31.7126541140001,72000196,0
"Tombstone Historic District",-110.068961748,31.7137732590001,66000171,0
"Tonto National Monument, Lower Ruin (AZ U:8:047A ASM)",-111.116443313,33.6445415900001,89000265,0
"Tonto National Monument, Upper Ruin (AZ U:8:048 ASM)",-111.116438577,33.6410240050001,89000266,0
"Tovrea Castle",-111.973510742,33.45095825200011,96000309,0
"Trans-Canyon Telephone Line, Grand Canyon National Park",-112.093665022,36.110094454,86001102,0
"Treu, John, House",-109.879991115,31.4129411790001,95001077,0
"Treu, Max, Territorial Meat Company",-110.294067383,31.9678115840001,94000075,0
"Truman--Randall House",-111.38803828,33.027121262,87001594,0
"Tuba Trading Post",-111.240476755,36.1303341830001,96001362,0
"Tubac Presidio",-111.045628008,31.6120365850001,70000116,0
"Tubac Townsite Historic District",-111.046197577,31.6125506560001,94001195,0
"Tubercular Cabin",-111.949584961,33.82818222000011,01001172,0
"Tucson Warehouse Historic District",-110.970187234,32.2222682080001,97000886,0
"Tumacacori Museum",-111.051223247,31.5679599530001,87001437,0
"Tumacacori National Monument",-111.050306917,31.568835494,66000193,0
"Tusayan Lookout Tree",-112.137263354,35.9712847910001,91001951,0
"Tusayan Ruins",-111.866446379,36.0138370340001,74000285,0
"Tweed, Judge Charles Austin, House",-112.093864441,33.4549751280001,87000775,0
"Two Spot Logging Train",-111.647103213,35.1967239460001,99001066,0
"Tyrell House",-114.056334133,35.1901737580001,86001172,0
"U.S. Post Office",-112.073822021,33.4543342590001,83002993,0
"U.S. Post Office and Courthouse",-110.969848633,32.2211265560001,83002995,0
"Union Station",-112.07908879,33.444265778,85003056,0
"University Heights Elementary School",-110.95677948,32.2374382020001,83003494,0
"University of Arizona Campus Historic District",-110.951993121,32.2297053560001,86001254,0
"Upton, George B., House",-112.732048663,33.9690030360001,86001592,0
"Urban Route 66, Williams",-112.192923967,35.24902011500011,89000376,0
"US Custom House",-110.943214184,31.333369636,87001344,0
"US Post Office",-114.05279541,35.1907958980001,86001173,0
"US Post Office and Courthouse--Globe Main",-110.785568237,33.3955612180001,85003106,0
"US Post Office and Courthouse--Prescott Main",-112.470207214,34.539985657,85003108,0
"US Post Office and Customs House--Douglas Main",-109.552757263,31.3444595340001,85003104,0
"US Post Office and Immigration Station--Nogales Main",-110.93775177,31.3374938960001,85003107,0
"US Post Office--Yuma Main",-114.624145508,32.7215957640001,85003109,0
"USDA Tucson Plant Materials Center",-111.003509521,32.265762329,97000592,0
"USFS Fort Valley Experimental Forest Station Historic District",-111.743572787,35.267881108,01000002,0
"UVX Smelter Operations Complex",-112.027381897,34.7359619140001,86002164,0
"Valley National Bank",-111.754066467,32.8766326900001,02000733,0
"Valley National Bank Building",-110.971168518,32.2216072080001,03000911,0
"Valley Plumbing &amp; Sheet Metal",-112.080596924,33.4493255620001,85002894,0
"Van Marter Building",-114.051791501,35.1897927680001,86001174,0
"Vasquez House",-111.753181458,32.8795738220001,85000897,0
"Velasco House",-110.970474836,32.2189934630001,74000460,0
"Verde Park Pumphouse",-112.06122308,33.452537195,95001078,0
"Verde River Bridge",-112.460334881,34.86397426200011,88001639,0
"Verde River Sheep Bridge",-111.708051303,34.0777302760001,78000569,0
"Vernetta Hotel",-112.730804443,33.9696693420001,86001593,0
"Victoria Mine",-112.837193049,31.929643281,78000349,0
"Victoria Place Historic District",-112.063588406,33.456801011,88000384,0
"Vienna Bakery",-111.939949036,33.4261665340001,80000764,0
"Volunteer Lookout Cabin",-111.895702466,35.218042923,87002481,0
"Walker Charcoal Kiln",-112.376159693,34.458332747,76000383,0
"Walker, Harry, House",-111.937774658,33.4232254030001,84000745,0
"Walker, J. W., Building-Central Arizona Light &amp; Power",-112.07775116,33.4484252930001,85002077,0
"Walker, O. E., House",-114.044006348,35.1846809390001,86001175,0
"Walnut Canyon Bridge",-111.421385905,35.211786396,88001660,0
"Walnut Canyon Dam",-111.475892245,35.1665441270001,79000417,0
"Walnut Canyon Dam",-111.475834716,35.1660934980001,79000417,0
"Walnut Canyon National Monument",-111.501650748,35.164321181,66000174,0
"Walnut Creek Bridge",-112.816141021,34.9291442960001,88001673,0
"Walnut Creek Ranger Station",-112.840995954,34.924442463,93000524,0
"Walnut Grove Bridge",-112.568858128,34.3103843870001,88001637,0
"Ward&amp;apos;s Variety Store",-111.75629425,32.8768577580001,85000898,0
"Warner, P. C., First House",-111.384109497,33.0369796750001,86002633,0
"Warner, Solomon, House and Mill",-110.988113403,32.2145767210001,76000380,0
"Water Canyon Administrative Site",-109.293675933,34.065758584,93000511,0
"Water Pump Station and Water Tower",-111.681654857,33.30493863,95000745,0
"Water Reclamation Plant",-112.156135003,36.0484654030001,74000348,0
"Weatherford Hotel",-111.649024963,35.1977653500001,78000543,0
"Webb Peak Lookout Tower",-109.922839498,32.711617328,87002464,0
"Webster Auditorium",-111.944793701,33.4638862610001,90000823,0
"Welker, James R., House",-109.711280823,32.826950073,87002582,0
"Wells House",-112.468788147,34.5377693180001,78003257,0
"West Peak Lookout Tower",-110.038376459,32.7378133240001,87002466,0
"West Prescott Historic District",-112.478832973,34.5375573630001,89001075,0
"West Second Street Historic District",-111.834171843,33.4195571230001,99000707,0
"West Second Street Historic District (Boundary Revision)",-111.834801358,33.421275596,03000531,0
"West University Historic District",-110.962319754,32.2306380720001,80004240,0
"Western Wholesale Drug Co. Warehouse",-112.072372437,33.4450378420001,85002078,0
"Whipple Heights Historic District",-112.462045668,34.543404233,00001388,0
"White House",-111.746505737,32.881717682,85000899,0
"White, Dr. Toler R., House",-114.050516448,35.1916544530001,86001176,0
"White, E. M., Dairy Barn",-111.908470154,33.4148483280001,84000176,0
"Whitney, J. T., Funeral Home",-112.076507568,33.4523582460001,85002079,0
"Whittier, John G., School",-112.047676086,33.4696235660001,93000741,0
"Wickenburg High School and Annex",-112.727432251,33.9669189450001,86001595,0
"Wickenburg High School Gymnasium",-112.727416992,33.9668884280001,86001594,0
"Wickenburg Ice and Cold Storage",-112.729560852,33.967845917,86001596,0
"Wickenburg--Boetto House",-112.72947527,33.9664512320001,06000912,0
"Wickersham, David, House",-109.712516785,32.827789307,87002583,0
"Wigwam Village No.6",-110.170890808,34.9030570980001,02000419,0
"Wilbur Street Historic District",-111.825803661,33.4183864730001,99000708,0
"Wilbur, Walter, House",-111.743019104,32.880470276,02000752,0
"Wilder House",-112.470161438,34.5386772160001,78003259,0
"Willard House",-112.029370808,34.7502609640001,86002166,0
"Willcox Women&amp;apos;s Club",-109.83380127,32.2547836300001,87000740,0
"Williams Historic Business District",-112.189820604,35.251016253,84000436,0
"Williams Residential Historic District",-112.187621741,35.2464575020001,97001603,0
"Williams, Dan, House",-109.713928223,32.8240127560001,87002584,0
"Williams, E. B., House",-114.050476074,35.19033432,86001177,0
"Willo Historic District",-112.079155958,33.473135341,90002099,0
"Willo Historic District (Boundary Increase)",-112.078477584,33.4731051690001,96001497,0
"Wilson, C. J. (Blinky), House",-111.755104065,32.8826751710001,85000900,0
"Wilson, Charles, Jr., House",-111.665917373,35.20040907,86000904,0
"Wilson, J. C., House",-109.83014679,32.2514152530001,87000747,0
"Wilson, J. Mark, House",-109.715316772,32.82403945900011,87002585,0
"Windsor Square Historic District",-112.06897147,33.5122490990001,00001499,0
"Wingfield, Hank and Myrtle, Homestead",-111.835289001,34.532878876,99000857,0
"Wingfield, Robert W., House",-111.853278728,34.5819740270001,86000146,0
"Winkelman Bridge",-110.772590456,32.985256958,88001649,0
"Winslow Bridge",-110.65573524,35.00670756800011,88001611,0
"Winslow Commercial Historic District",-110.698196662,35.02350275400001,89000316,0
"Winslow Residential Historic District",-110.696376977,35.0264739520001,89000296,0
"Winslow Underpass",-110.655672885,35.0215860790001,88001610,0
"Winterhaven Historic District",-110.931213382,32.269751118,05001466,0
"Wisdom House",-112.727867126,33.97045517,87001590,0
"Wise, J. E., Building",-110.94103241,31.335418701,85001869,0
"Woman&amp;apos;s Club",-109.709075928,32.8332633970001,87002586,0
"Woodland Historic District",-112.087214473,33.4505532680001,92000839,0
"Woodruff Bridge",-110.037457618,34.7396259770001,88001630,0
"Woody Mountain Lookout Tower",-111.750026083,35.1423891910001,87002458,0
"Woolsey Ranchhouse Ruins",-112.231889138,34.5121732460001,77000240,0
"Wright, Harold Bell, Estate",-110.85395813,32.2322845460001,85000081,0
"Wright, J. B., House",-114.053901672,35.1917533870001,86001178,0
"Wrigley, William, Jr., Winter Cottage",-112.025863647,33.5236167910001,89001045,0
"Wupatki National Monument",-111.384777554,35.5504270210001,66000175,0
"Yaun Ah Gim Groceries",-112.079414368,33.4379920960001,86001553,0
"Yavapai County Courthouse",-112.469324297,34.5408822420001,77000241,0
"Yuma Century Heights Conservancy Residential Historic District",-114.622150779,32.7168978230001,88001834,0
"Yuma City Hall",-114.624130249,32.7252120970001,82001660,0
"Yuma County Courthouse",-114.622123718,32.7239074710001,82001661,0
"Yuma Crossing and Associated Sites",-114.61892714,32.730218644,66000197,0
"Yuma Main Street Historic District",-114.617824559,32.722740188,94000068,0
"Ziemer, Charles, House",-114.050895691,35.19039917,86001179,0
"10th Street Market",-122.274505615,37.801586151,01000826,0
"A. K. Smiley Public Library",-117.18397522,34.054645538,76000513,0
"Abbey, The",-122.189905231,37.811901005,66000204,0
"Acacia Lodge",-119.629905701,34.4228286740001,97000750,0
"Acting Superintendent&amp;apos;s Headquarters",-119.655616274,37.53900895,78000362,0
"Adamson House",-118.680580139,34.0349388120001,77000298,0
"Adin Supply Company",-120.944607932,41.1968832630001,97000028,0
"Administration Building, Atascadero Colony",-120.667747498,35.4896812440001,77000336,0
"Administration Building, Sherman Institute",-117.437431335,33.925468445,80000831,0
"Adobe Flores",-118.146217346,34.1197509770001,73000404,0
"Aetna Springs Resort",-122.485985365,38.6516255720001,87000341,0
"Agnews Insane Asylum",-121.953774735,37.393831784,97000829,0
"Ahwahnee Hotel",-119.573758201,37.745925189,77000149,0
"Ainsley, John Colpitts, House No. 3",-121.944732666,37.2890815730001,05001086,0
"Ainsworth, Lewis, House",-117.849617004,33.787887573,81000163,0
"Al Malaikah Temple",-118.281150818,34.0225524900001,87000577,0
"Alameda City Hall",-122.243339539,37.7659912110001,80000791,0
"Alameda Free Library",-122.244422913,37.76644516,82002152,0
"Alameda High School",-122.246749878,37.765865326,77000280,0
"Alcatraz",-122.423068314,37.827045737,76000209,0
"Alexander Theatre",-118.25491333,34.148509979,96000102,0
"Alexander-Acacia Bridge",-122.531797248,37.930204512,84000903,0
"Alexandria Hotel and Annex",-122.284934099,38.2983885580001,82002212,0
"Alford--Nielson House",-124.259147644,40.5853881840001,86000100,0
"Alkali Flat Central Historic District",-121.490712229,38.5845436470001,84000929,0
"Alkali Flat North Historic District",-121.488947155,38.586593469,84000933,0
"Alkali Flat West Historic District",-121.494012515,38.5859378650001,84000936,0
"All Souls Universalist Church",-117.371177673,33.98232650800011,78000736,0
"Allen, Theophilus, House",-122.147941589,37.443279266,99000580,0
"Allen--Sommer--Gage House",-121.841423035,39.726932526,77000288,0
"Allensworth Historic District",-119.387469119,35.862429175,72000263,0
"ALMA (Scow Schooner)",-122.421909207,37.809572711,75000179,0
"Alpine County Courthouse",-119.779564183,38.6945052520001,04001074,0
"Alta Mesa Farm Bureau Hall",-121.223854065,38.387706757,86003577,0
"Altaville Grammar School",-120.557617188,38.0815315250001,79000471,0
"Altenheim",-122.221628387,37.800677405,06001218,0
"Alvarado Park",-122.320464332,37.952751504,92000313,0
"Alvarado Terrace Historic District",-118.281442832,34.0451492970001,84000783,0
"Alviso Historic District",-121.967705563,37.425005501,73000449,0
"Alviso, Jose Maria, Adobe",-121.871421814,37.4372062680001,97001190,0
"Amador County Hospital Building",-120.767127991,38.3528785710001,72000215,0
"American Bag Co.--Union Hide Co.",-122.272186279,37.7952957150001,99000896,0
"American River Grange Hall No. 172",-121.274894714,38.60087585400001,96001079,0
"American Trona Corporation Building",-118.286914688,33.7175674420001,84000785,0
"Americanization School",-117.371887207,33.1961669920001,94000311,0
"Anacapa Island Light Station",-119.361823821,34.015586296,91001101,0
"Andalucia Building",-119.693572998,34.4154815670001,99001592,0
"Andalusia",-118.367462158,34.0975189210001,03000775,0
"Anderton Court Shops",-118.402046204,34.068382263,03000987,0
"Andreasen, F. W.--John Rossen House",-124.27367452,40.593833648,89000855,0
"Andrews, William, House",-122.291503906,38.295009613,92000789,0
"Angel Island, U.S. Immigration Station",-122.432525071,37.8622966180001,71000164,0
"Angel, Myron, House",-120.661499023,35.2760620120001,82000988,0
"Angels Flight Railway",-118.250118096,34.0514237790001,00001168,0
"Angels Hotel",-120.539291382,38.0685005190001,72000220,0
"Angelus Mesa Branch",-118.322624207,33.9950065610001,87001005,0
"Angelus Temple",-118.261322021,34.076374054,92001875,0
"Animal Science Building",-121.750935104,38.5409307040001,86001354,0
"Anna Head School for Girls",-122.257019043,37.8671302800001,80000795,0
"Antelope Valley Indian Museum",-117.849847937,34.6503955590001,87000509,0
"Anza House",-121.535316467,36.8436241150001,70000140,0
"APOLLO (Storeship)",-122.400049083,37.794456606,91000561,0
"Aquatic Park Historic District",-122.412664532,37.807796468,84001183,0
"Ard Eevin",-118.271239281,34.1771337000001,06001087,0
"Arena Cove Historic District",-123.708928067,38.91487059800011,90001363,0
"Arlington Branch Library and Fire Hall",-117.447387695,33.9198188780001,93000668,0
"Armory Hall",-117.326545715,33.670780182,91002032,0
"Arroyo Grande IOOF Hall",-120.578788757,35.12279892,91000344,0
"Artz Building",-117.829442684,33.7415815250001,94000364,0
"Ash Mountain Entrance Sign",-118.836797989,36.487528501,78000367,0
"Ashworth-Remillard House",-121.86000824,37.3285179140001,76000529,0
"Asilomar Conference Grounds",-121.932324756,36.6197794190001,87000823,0
"Atascadero Printery",-120.667282104,35.4920654300001,00001368,0
"Atchison Village Defense Housing Project, Cal. 4171-x",-122.370921527,37.9328432990001,03000473,0
"Atchison, Topeka and Santa Fe Railway Passenger and Freight Depot",-117.309310913,34.103874207,01000025,0
"Atchison, Topeka, and Santa Fe Railroad Station",-117.715133667,34.0945243840001,82002188,0
"Atchison, Topeka, and Santa Fe Railway Steam Locomotive No. 3751",-118.226223803,34.01721528900001,00001178,0
"Atherton House",-122.427116394,37.7898597720001,79000527,0
"Atkinson House",-122.414456186,38.453756345,90001443,0
"Audiffred Building",-122.392504753,37.7933814390001,79000528,0
"Auditorium",-118.321365356,33.8313369750001,83003499,0
"Avenel Cooperative Housing Project",-118.268539429,34.1097755430001,05000070,0
"Aztec Bowl",-117.074842846,32.7739712480001,94000402,0
"Aztec Hotel",-118.005897522,34.1513023380001,78000691,0
"Azusa Civic Center",-117.905815237,34.1343461540001,02000034,0
"Babcock, Dr. Raymond, House",-123.353317261,39.4113845830001,04000620,0
"Bachelder, Thomas Foxwell, Barn",-121.895454407,37.6096343990001,94000359,0
"Backs, Ferdinand, House",-117.91355896,33.8375091550001,80000826,0
"Bagby Stationhouse, Water Tanks and Turntable",-119.780597954,37.6741754390001,79000316,0
"Bailey, Jonathan, House",-118.03188324,33.9845199580001,77000304,0
"Baker and Hamilton",-122.401657104,37.771751404,05000001,0
"Baker Highway Maintenance Station",-119.756436477,38.3303376870001,04000928,0
"Baker, Pearl, Row House",-117.202270508,33.0207405090001,93001018,0
"Bakersfield California Building",-119.020095825,35.37449264500011,83001183,0
